0,1,2,3,4,5,6,7
-0.11331227,-0.0475699,0.056356527,0.17092976,0.10326106,0.06586361,0.18639797,0.19320506
-0.22477172,-0.17711101,0.15047728,0.2444785,0.23752095,0.13637179,0.20360684,0.14056113
0.09735117,0.02999597,-0.15372841,-0.024987604,-0.08841141,-0.19119777,-0.07371797,-0.021793362
0.0014087486,0.15128769,-0.0668741,-0.119575195,-0.17475782,-0.20356512,0.0092394,-0.06482703
0.5248615,0.9282573,-0.84612894,-0.829462,-0.7489442,-0.711769,-1.1663694,-0.62351984
0.2577015,0.082176834,-0.43596858,-0.35995197,-0.40094298,-0.29866588,-0.4177019,-0.3494739
0.58465886,0.49756962,-0.6551202,-0.68200934,-0.74266535,-0.9736943,-1.0202085,-0.62959087
0.12082687,0.024272632,-0.06881014,-0.014518881,-0.0153434,-0.17738307,-0.28607005,-0.056699377
0.18157694,0.17924435,-0.09692166,-0.11759828,-0.17839476,-0.15580778,-0.1923699,-0.11432094
0.075189754,0.16752769,-0.101517946,-0.1650135,-0.15998721,-0.04644586,-0.26718593,-0.056057002
0.0016446492,0.067260675,-0.100109756,-0.13117015,-0.09840046,-0.10964548,-0.16152915,-0.033259656
0.0697925,0.054701477,0.00093327445,-0.00857671,-0.039712008,0.096914046,0.056617256,-0.010344677
0.18530418,0.3661476,-0.17354172,-0.26462206,-0.17415135,-0.39222807,-0.11361268,-0.3192981
0.1755593,0.24019471,-0.25028756,-0.06948075,-0.3084221,-0.28670627,-0.19706741,-0.27851355
0.45078814,0.4594357,-0.37661362,-0.41075328,-0.47033793,-0.46855664,-0.32622015,-0.30572253
-0.21392164,-0.18857685,0.2803955,0.117732465,0.104351625,0.21621484,0.15663522,0.13090076
-0.4804387,-0.61189955,0.8906865,0.7034148,0.91840327,1.0977144,0.4618741,0.7633052
0.3670617,0.42485917,-0.47358006,-0.47645083,-0.47857073,-0.4288687,-0.624465,-0.5290743
0.28828254,0.47460598,-0.27776435,-0.24532041,-0.24823739,-0.30195525,-0.46848625,-0.36840025
0.15108311,0.14072542,-0.28722373,-0.26845032,-0.22874255,-0.29620227,-0.34641874,-0.30080917
0.12797807,0.16192256,-0.089125834,-0.008763287,-0.09519111,-0.08441692,-0.008963994,0.030299284
-0.09158449,-0.04529034,-0.058463704,-0.19279559,0.069537476,-0.065625854,-0.021291967,-0.14250048
0.094698094,0.03471825,-0.029840926,-0.16801207,-0.20816505,-0.09558489,-0.13200065,-0.26971635
0.07929722,-0.0006781686,-0.076295614,-0.08438748,-0.0313257,-0.16172217,-0.18057804,-0.2856694
0.034949142,0.18129902,0.02807857,-0.04592039,-0.1430953,-0.03844518,0.0319675,0.09054945
0.10960591,0.19333783,-0.13132592,-0.08804851,-0.26472571,-0.30594757,-0.104976505,-0.11123274
0.079905696,0.3253516,-0.04634777,-0.16710149,-0.16741915,-0.08091207,-0.3772166,-0.1636234
-0.017162938,0.052778546,-0.14148712,-0.2255841,0.02643988,-0.002893684,0.07397374,-0.070906535
0.20491102,0.3779739,-0.3215938,-0.20390575,-0.26725388,-0.29663593,-0.31672493,-0.2557022
-0.24757202,-0.18528874,0.23068419,0.12472591,0.23641165,0.2490719,0.1833639,0.2713837
-0.3174534,-0.2825642,0.32937452,0.39560732,0.5281834,0.3207688,0.3775511,0.27969256
0.12513992,0.045016643,-0.19049324,-0.28335398,-0.10866839,-0.1781388,-0.11674999,-0.07218473
-0.037556708,0.07403905,-0.10626047,-0.052267402,-0.021740763,-0.04245674,-0.057673953,-0.042617213
0.047621224,-0.087312885,0.056728017,0.13892135,-0.053492293,0.018486561,-0.0009156903,-0.020320345
-0.07203562,-0.15856844,0.07959399,0.06744641,0.04735548,0.15061802,0.024024682,-0.0016087512
0.11146137,0.033106606,-0.15149702,-0.10873248,-0.057494607,-0.12295265,-0.12716308,-0.14709169
0.044827938,0.10664825,-0.14146078,-0.0050367927,-0.23377645,-0.13936043,-0.15075761,-0.21025234
0.043226242,-0.30859858,0.14563301,0.15365759,0.1995425,0.14073518,-0.018611511,0.19277976
0.42628556,0.5426908,-0.39120215,-0.42097747,-0.38822892,-0.4566469,-0.85309803,-0.459333
-0.06838723,-0.048366606,-0.049541656,0.062202398,-0.038085878,-0.07023254,0.18141183,0.07896927
0.22697686,0.4105919,-0.3163348,-0.2597513,-0.34862027,-0.21102153,-0.29114357,-0.39141616
0.053217694,0.101367585,-0.15681726,-0.14849591,-0.05595018,-0.09441097,0.0065592565,-0.017704658
0.25107658,0.39823803,-0.29445705,-0.16915582,-0.3214475,-0.252579,-0.26391572,-0.19912978
0.25644526,0.23653257,-0.10315957,-0.08111152,-0.23807222,-0.19865437,-0.3505366,-0.19700763
0.13259226,0.15835479,-0.12475242,-0.1595565,-0.15807934,-0.121279806,-0.10857444,-0.039031327
0.28152612,0.210537,-0.21489494,-0.26544538,-0.2741514,-0.25102133,-0.28944895,-0.28137672
0.24247266,0.30753884,-0.15651071,-0.042314805,-0.104226,-0.21073021,-0.259898,-0.20878443
0.011000995,0.029879745,-0.25239506,-0.19397631,-0.0143426955,-0.07047052,-0.16374035,-0.045906045
-0.0720833,-0.24250068,0.31451294,0.23537932,0.29709065,0.18271035,0.20733969,0.26751682
-0.08919576,0.0806746,-0.0056717563,0.05722127,0.026694935,0.024208572,-0.043659154,0.020670708
0.118914865,0.1557256,-0.067891315,-0.21544537,-0.160016,-0.23532782,-0.31120723,-0.2275967
0.314175,0.2731945,-0.2585786,-0.39444682,-0.3878537,-0.4775623,-0.43519002,-0.2434857
0.012295719,-0.0002502596,-0.0855284,-0.02505964,-0.09276942,-0.073389165,-0.13615683,-0.10519375
0.09583202,0.12296227,-0.0048594535,-0.17010126,-0.07534495,-0.11762807,0.022844974,-0.111247435
-0.051680274,0.16321717,-0.0505509,-0.093725175,-0.051937528,0.02189106,0.10000204,-0.0811518
0.25981775,0.3071388,-0.3041682,-0.2993128,-0.32070512,-0.23310019,-0.40430534,-0.23741893
0.23683324,0.38751096,-0.29424644,-0.08299848,-0.27393943,-0.278151,-0.39238107,-0.3148032
-0.019680543,-0.039852902,0.0095882425,-0.15442057,-0.13024929,-0.061854977,-0.073627144,-0.009580142
0.60202116,0.53424543,-0.38817334,-0.55354583,-0.43380833,-0.5916684,-0.62836355,-0.35342616
0.1264098,0.07092455,-0.2448551,-0.06855181,-0.13014404,-0.08035307,-0.25819203,-0.109220155
0.15476047,0.3730811,-0.2830347,-0.27423173,-0.31038436,-0.26474753,-0.52442604,-0.35341114
0.048606876,0.17705795,-0.037229758,-0.06856253,-0.17828354,-0.13108853,-0.05774456,-0.11801932
-0.19272523,-0.06931723,0.14843868,0.108022586,0.17856616,0.1521268,0.100785896,0.15743075
0.024607554,0.072536126,-0.056332454,-0.010055977,-0.04311158,0.035404593,0.0070958524,-0.03533494
0.34357232,0.35309768,-0.46314168,-0.2691264,-0.48647764,-0.28583354,-0.48535624,-0.395205
-0.043153167,-0.038931772,-0.01594017,0.06589884,0.041523077,0.04192265,0.022696918,0.040368296
-0.062225316,-0.022486333,0.19154713,-0.011413761,0.013398187,0.083076686,0.028653227,0.07253093
0.031639714,-0.030654822,0.02655931,0.031999182,0.07141616,0.01714898,-0.12709579,-0.032776646
0.042889547,0.15426417,-0.036991853,-0.11067637,-0.058525525,-0.12973191,-0.12556748,-0.13450086
0.015342689,0.07025643,0.024174111,-0.09093605,-0.030580126,-0.059337612,-0.075761825,-0.13357209
0.31599504,0.22763503,-0.13098148,-0.22169256,-0.1928333,-0.21616319,-0.15142505,-0.1787818
0.31591868,0.35375267,-0.21495306,-0.33271343,-0.39857104,-0.28805086,-0.27741715,-0.37260967
0.029207066,-0.09676542,0.022382954,-0.002955608,0.1046541,0.08680804,0.09239593,0.052249387
0.05680759,0.054385833,-0.0019023151,-0.13823624,-0.04069227,-0.043606084,-0.040218476,-0.09517247
0.082138196,0.21768405,-0.1553748,-0.1221087,-0.11891698,-0.18577607,-0.22451447,-0.20803282
0.0064923135,0.024878275,-0.003059822,0.009962247,-0.00123436,-0.0674604,0.062406354,0.027228104
-0.044402353,0.009415624,0.001024703,-0.02710476,-0.04994426,-0.07765689,-0.046105567,-0.11812752
0.92828965,0.13979791,-0.9531414,-0.24270628,-0.2303474,-0.7951289,-0.12407292,-0.18730456
0.18076871,0.28672403,-0.23432684,-0.25886363,-0.23547187,-0.23159125,-0.31471166,-0.24457288
0.20235315,0.22054443,-0.23185077,-0.29006657,-0.2250974,-0.26784003,-0.33889502,-0.098912455
-0.2410293,-0.20315444,0.42461002,0.34213576,0.31876937,0.19716445,0.13143936,0.22999887
-0.2610474,-0.34780145,0.37442026,0.31149548,0.40936124,0.2909979,0.3344096,0.24499947
0.11080636,-0.010039006,0.0741528,-0.15528561,0.13573241,0.07826599,-0.07305494,0.10562874
0.74390745,1.7878172,-1.3547579,-1.118261,-1.656245,-1.0902442,-1.7093326,-0.92041796
0.27960134,0.29602408,-0.37558934,-0.43335125,-0.26391292,-0.35285562,-0.3968734,-0.34024143
0.12528601,0.14051197,-0.038048588,0.01699593,-0.07584167,-0.073846765,-0.263871,0.046413932
0.27713433,0.18169343,-0.24629214,-0.23321877,-0.1356598,-0.2641908,-0.16501309,-0.26192412
0.2290178,0.41286206,-0.42321235,-0.25518906,-0.3234498,-0.432421,-0.57008576,-0.36122078
0.05142012,0.01659982,-0.009516991,-0.05750224,-0.033210937,-0.060012903,-0.07979661,-0.11290716
0.088834174,0.14747778,-0.19586337,-0.17357057,-0.12787817,-0.036540672,-0.1609466,-0.18178403
-0.060560886,0.10018998,-0.122991666,0.016423834,-0.1492231,0.05667817,-0.0037615313,-0.13231981
-0.22943515,-0.06808836,0.18807821,0.1677424,0.21943079,0.044296592,0.08131539,0.08170868
0.21323113,0.31074372,-0.20186695,-0.25756934,-0.19781055,-0.13221069,-0.30308148,-0.27142343
0.079979226,-0.016700177,0.14808877,0.043669347,-0.07641977,-0.05973355,0.052963857,0.10366496
0.22959512,0.12787892,-0.28153846,-0.10423944,-0.30361855,-0.3572979,-0.24630103,-0.2617689
0.33735704,0.30661175,-0.415624,-0.4320995,-0.3996923,-0.32399893,-0.6089682,-0.3776285
0.093614474,0.056854405,-0.060290623,-0.14482667,-0.019155897,-0.10179971,-0.0689149,-0.07448793
-0.03659555,-0.032873057,0.1325993,0.021961814,-0.0680601,0.11274631,0.10030023,0.12976782
-0.029876312,-0.030652955,0.06800869,0.13638344,0.038740534,0.1897532,0.061317306,-0.02929793
-0.028119834,0.06287289,-0.041271403,-0.16890764,0.051728226,-0.0736351,-0.02989956,-0.066850625
0.027713342,0.08465598,-0.13466053,-0.14389269,-0.24009232,-0.14301321,-0.037530687,-0.037293036
-0.013314208,0.04985876,0.10264447,0.017850488,-0.017259147,0.19614671,-0.11081145,-0.041939218
-0.27227223,-0.2901758,0.20669869,0.30856293,0.20242128,0.38834193,0.34913164,0.3007291
0.3661909,0.28603128,-0.39154023,-0.1551307,-0.20110726,-0.30205607,-0.4090462,-0.37485275
0.06825117,0.048845086,-0.16068298,-0.13530557,-0.29656765,-0.14334084,-0.014469865,-0.16493689
0.13717319,0.07323769,-0.18895775,-0.119763985,-0.22516899,-0.20101878,-0.1252314,-0.06882458
0.104957126,0.22305962,0.049738485,-0.1765974,-0.07836131,-0.06571129,-0.043148212,0.014391082
0.15934925,0.36938214,-0.26096654,-0.28636426,-0.24346396,-0.23042956,-0.33200032,-0.2542
0.21160209,0.26752406,-0.0663478,-0.17627229,-0.30416995,-0.20068832,-0.22973476,-0.11986799
0.10305001,0.064695634,-0.07629773,-0.017079273,-0.06826121,-0.16756822,-0.10845943,-0.15065223
0.13368337,0.0057083443,-0.12257168,-0.16649468,0.0006109681,0.013490813,-0.06611495,-0.00074156094
0.030565765,0.12457725,0.15546823,0.14304088,0.10091421,-0.11136588,0.09530253,-0.03405372
-0.34623167,-0.14883207,0.30801472,0.32127148,0.26934698,0.073712535,0.095202066,0.28050438
0.18324238,0.23931539,-0.09685079,-0.15529034,-0.15401217,-0.22668177,-0.14613782,-0.172683
0.110686116,0.068714656,-0.074945405,-0.09243955,-0.12128212,-0.06655514,-0.09314915,-0.2647875
0.16933349,0.30366826,-0.15957719,-0.08266977,-0.16203153,-0.08448707,-0.2879564,-0.20262934
0.1398812,0.2452823,-0.24703899,-0.24079974,-0.19884169,-0.10563945,-0.10700086,-0.18850602
-0.034245633,0.014982127,-0.0925286,-0.0770223,-0.11895983,0.016582018,-0.116793856,-0.14100708
-0.040371094,-0.0030253425,-0.04192241,-0.08617906,0.018088771,-0.026293756,0.057871033,0.13265826
-0.054132942,-0.14821114,0.030386457,0.0854186,0.11214341,0.10425193,0.086915344,-0.0059326515
0.07331129,0.06810836,-0.044524733,-0.0023055968,-0.048702016,-0.077786535,-0.21788467,-0.05762731
0.3857363,0.33752087,-0.39187583,-0.4164843,-0.43093792,-0.22450754,-0.44976074,-0.3789724
0.08695413,-0.047899246,0.001823111,-0.098243974,-0.07636247,-0.18288282,-0.009945693,-0.019204615
-0.014396543,-0.11999937,-0.17366657,-0.111969315,-0.010168679,0.0041032517,-0.1192209,-0.05179194
0.04182602,-0.097727105,-0.09873632,-0.042587675,-0.11794858,0.017067362,-0.049690794,0.02080256
-0.096291065,0.003749711,-0.2762451,-0.088352494,-0.13014928,-0.17359535,-0.074450314,0.03241754
0.7884226,1.0087824,-0.8134445,-0.8943946,-0.78501296,-0.8221265,-0.800465,-0.72682416
0.08659109,0.2657687,-0.16879903,-0.08739829,-0.1428615,-0.18354549,-0.26235253,-0.12753387
0.12051944,0.083518736,-0.013847247,-0.045924556,-0.18365759,-0.12544908,-0.10121668,-0.09874522
0.6716706,0.6865217,-0.55628633,-0.7111601,-0.63574666,-0.61261994,-0.8703542,-0.529753
0.15815741,-0.034242675,-0.03486163,-0.1753752,-0.13623613,-0.24709988,-0.1872023,-0.16990945
-0.26670948,-0.28803164,0.21639279,0.21593295,0.13081644,0.22491683,0.25224906,-0.025578758
0.057789538,0.12335679,-0.24588604,-0.22549984,-0.17262721,-0.091315225,-0.14794633,-0.21248204
-0.04421731,-0.014525626,-0.025811087,-0.09868089,0.11583163,0.123159036,0.03882754,-0.054832388
0.19522327,0.24208064,-0.22779146,-0.21195176,-0.34551197,-0.26215273,-0.19368066,-0.35048205
0.09846463,0.021999437,-0.06676429,-0.0858891,0.055815063,-0.19919737,-0.20234956,-0.12438023
-0.7543824,-0.95791984,0.771502,0.92296255,0.89591396,0.7491877,0.5547504,0.7018669
0.11161894,0.095917396,0.024819091,-0.06809085,-0.11147373,-0.17900908,-0.01425144,-0.024686385
0.2549799,0.3072117,-0.28802708,-0.065440275,-0.3937879,-0.22256666,-0.31905222,-0.25515765
-0.16142868,-0.1431586,0.033041075,0.086132444,0.046438184,-0.0077757244,0.1367405,0.038099397
0.09488076,0.19477905,-0.15891829,-0.07749009,-0.24285728,-0.05772461,-0.047217824,-0.0694657
0.040663112,-0.015290808,0.19719076,0.077998295,0.0452017,0.012839352,0.21753345,0.025548903
-0.22880597,-0.2607895,0.18828754,0.36784944,0.23530114,0.15945913,0.18967947,0.40760174
0.039592855,-0.017732201,-0.05119697,0.01734171,-0.038104396,0.108715296,-0.058715135,-0.038110748
0.153803,0.19033128,-0.17514849,-0.08535464,-0.14899498,-0.34742802,-0.09574329,-0.10383033
-0.9281909,-0.7031781,0.75523776,0.9328179,0.94723415,0.9931408,0.86006063,0.86218315
0.26131907,0.21257652,-0.300855,-0.17617595,-0.26017177,-0.18058105,-0.3042993,-0.23781104
0.4416021,0.4696318,-0.49710843,-0.23071338,-0.5659595,-0.28936914,-0.581675,-0.59890395
0.009498215,-0.08620157,-0.07342451,-0.12380624,0.040466573,-0.048756182,-0.045268923,-0.13495539
0.08504411,0.09542755,-0.20097612,-0.21661313,-0.08916311,-0.02998983,-0.12253221,-0.09113736
0.016271848,0.033243306,-0.048122585,-0.043560337,0.045671977,0.027194401,-0.10888522,0.016236503
-0.032866325,-0.07724089,0.1704445,0.11158706,0.035431508,0.017059218,0.07035454,0.015179211
-0.03979769,-0.21175513,0.20778489,-0.024937496,0.07393815,0.25709778,0.11411263,0.23668067
-0.39174867,-0.33694413,0.50002134,0.56833076,0.44302627,0.41054723,0.36159372,0.47310397
0.032301065,0.0073573533,0.11259532,-0.07871462,0.10547891,-0.07432003,0.050676078,0.115643874
0.24605799,0.4998168,-0.24089502,-0.5445289,-0.17051731,-0.15769336,-0.6201689,-0.09448376
0.19170202,0.11190845,-0.28732413,-0.24635462,-0.07115825,-0.18686265,-0.19290262,-0.1294745
-0.4077532,-0.5554056,0.40275216,0.39028114,0.17788172,0.63767266,0.40759757,0.341924
0.80530196,0.6035962,-0.78671664,-0.8168468,-0.73980474,-0.583827,-0.5290986,-0.767517
-0.12956432,-0.05261942,0.038246084,0.10440298,0.18066935,0.03147699,0.2788937,-0.0044509075
0.2603508,0.2466095,-0.07566879,-0.12074156,-0.16571732,-0.06278451,-0.22407795,-0.14887597
-0.010958226,0.06907366,-0.007599326,-0.020059159,-0.11164054,-0.006152096,-0.11370553,-0.012692274
-0.1497221,0.0022979944,-0.009199866,0.056140594,0.1633362,0.06298996,0.16798198,0.0698908
0.037549067,0.15990797,-0.19092979,-0.34311208,-0.20700856,-0.26154983,-0.054370854,-0.2500287
0.0022498358,0.013846615,-0.16206008,-0.099875234,0.07495861,-0.12922315,0.079829775,-0.0064657866
0.195918,0.1825428,-0.17144237,-0.21805386,-0.1375232,-0.13119291,-0.15625747,-0.22004749
0.07261142,0.11010899,-0.04524368,-0.059386063,0.032508697,-0.06332037,0.039908245,-0.09142212
0.009020348,-0.025261411,-0.1514142,-0.02366164,-0.00770793,-0.052265584,-0.04114233,-0.08122062
0.34336427,0.30933306,-0.43456808,-0.375927,-0.35070422,-0.49613553,-0.5180708,-0.4807373
0.08820161,0.07920256,0.05613612,-0.04868336,0.018666739,-0.087353125,-0.06971647,-0.020007296
0.0043066405,-0.19924828,0.04026994,-0.089713305,-0.026698055,-0.020539507,-0.0054516685,0.008453237
0.020577203,0.06968387,-0.025598915,-0.059900463,-0.0012005478,-0.036286347,0.043877583,-0.1285311
0.082154855,0.12985338,-0.09348567,-0.09791708,-0.034155574,-0.11357892,-0.18065405,-0.14905238
-0.03680336,-0.04079321,0.00668337,0.015360184,-0.16467406,-0.023569308,0.1580192,-0.027739575
-0.25101644,-0.28415725,0.393533,0.356314,0.44697967,0.34179384,0.40025532,0.5392523
-0.026783189,0.0034523795,0.044570405,0.044367008,0.155879,0.09559301,0.15916674,0.14352544
-0.111837916,0.020035254,0.042815022,-0.05720034,0.027932648,0.09640697,0.1725867,0.095771745
0.1510462,0.23771565,-0.07891244,-0.08549048,-0.029096184,-0.0709863,-0.12067805,-0.24445023
0.22757412,0.22690833,-0.2406438,-0.32153842,-0.25907764,-0.093042895,-0.25443983,-0.24012667
-0.14028706,-0.08367617,5.6314166e-05,0.18777883,0.0170021,0.028850874,0.0748722,0.22928354
0.27196097,0.30903667,-0.26842245,-0.3968915,-0.29532042,-0.29759514,-0.37931204,-0.41674006
0.048831053,0.09957857,-0.059461307,-0.096715644,-0.07143068,-0.16307959,-0.14278291,0.038585678
-0.024594732,-0.046110567,0.03962159,0.027644379,0.10448053,-0.035288848,-0.017931676,0.08275977
0.023055647,-0.014536281,-0.16171831,-0.14738353,-0.042511392,-0.08162476,-0.1056559,-0.18944962
0.91352415,0.942767,-1.0075411,-1.0898266,-0.70591986,-0.41584352,-0.6564622,-0.51261556
0.082125895,0.14570138,-0.19289188,-0.087932535,-0.051265035,-0.07615829,-0.16781475,-0.07555528
0.102118,0.03408782,-0.008840639,-0.12515974,-0.08863119,0.15315783,-0.13586907,-0.049265947
0.047194563,0.115366295,-0.038252026,-0.04955478,-0.046637464,-0.06860334,-0.13733213,-0.15569673
-0.023666743,0.04363052,0.010843672,0.012942335,0.05814259,0.0059935655,0.06542078,-0.0082564475
0.013814524,-0.034028362,0.047183752,0.038870495,-0.023018746,0.034413572,0.060995534,0.1058948
0.033388477,-0.062885076,0.018068662,0.04704178,-0.06531033,0.009729834,-0.123683766,-0.07961501
0.34838557,0.24012528,-0.27412182,-0.33816063,-0.29023525,-0.29793745,-0.3434748,-0.34384978
0.38275632,0.3998626,-0.454663,-0.41154113,-0.5063564,-0.42895868,-0.6916008,-0.502114
0.05857236,0.0781143,0.053075027,-0.09657409,0.012878055,-0.03807161,-0.00088908186,0.08122538
-0.049332857,-0.075165175,-0.03567173,-0.13728961,-0.06427042,-0.04356021,-0.0017179453,-0.034311246
0.16915213,0.3171095,-0.31141517,-0.3213691,0.04498188,-0.28160578,-0.26658425,0.0025810655
0.053173814,-0.07108698,-0.086561926,-0.00848746,0.044424787,-0.09288527,0.0613282,-0.009439987
-0.10976605,-0.0039284313,0.124054655,0.1863142,-0.016790273,-0.03384612,0.04885059,0.055871945
0.12101815,0.51314336,-0.39149687,-0.22070892,-0.56218076,-0.44588175,-0.5595808,-0.61493427
0.23249999,0.20963107,-0.21129131,-0.17875493,-0.10429492,-0.22697985,-0.37385905,-0.16679856
0.052954484,0.14494123,-0.018765505,-0.023128072,-0.13406163,-0.13193779,-0.2066354,-0.20496565
0.15831512,0.13207088,-0.17948161,-0.06948159,-0.034417704,-0.18411301,-0.15755035,-0.081474595
-0.036951546,0.1766454,-0.12631239,-0.044778507,-0.18627413,-0.11190868,-0.28625193,-0.271412
0.24616075,0.24464378,-0.26597932,-0.2206779,-0.25544086,-0.38152954,-0.32753426,-0.2517941
0.07488763,-0.359932,0.05701777,0.38732648,0.2658865,0.3261174,-0.12521677,-0.062499925
0.22361329,0.33151698,-0.35124308,-0.3180658,-0.26706982,-0.39395207,-0.39003503,-0.34055185
0.2614198,0.26123682,-0.14880565,-0.2629639,-0.24230911,-0.29350576,-0.28385884,-0.30053502
0.099620715,0.07558756,-0.08936269,-0.18447135,-0.022155337,-0.13261993,0.08447692,-0.06261035
0.14819375,0.10407913,-0.13190314,-0.5602343,-0.117128454,-0.6449074,-0.7806403,-0.71986747
0.11001912,0.085159555,-0.017618459,-0.09573943,-0.21569356,-0.15462306,-0.2448523,-0.14485413
-0.41100556,-0.4867874,0.39742255,0.39657786,0.43975195,0.58180714,0.26650894,0.6664896
-0.045512743,-0.12999874,0.18037759,0.048937194,0.11830046,0.061593443,0.119781144,0.19301598
-0.30188435,0.021293588,0.16840853,0.18177772,0.21865344,0.20137139,0.07648473,0.21089172
0.07309161,0.039046545,-0.1637029,-0.014271015,-0.12288293,-0.04969169,-0.08170522,-0.1476117
0.13798282,-0.022795606,-0.09133758,-0.13463156,-0.09509562,-0.21176654,-0.09494333,-0.05440455
0.14555636,0.15558508,-0.1996238,-0.09425294,-0.23731957,-0.16921487,-0.15495853,-0.2518906
0.35349202,0.37264878,-0.39382586,-0.37983817,-0.3680289,-0.47154322,-0.55245644,-0.37313294
-0.04876971,0.021437174,-0.0022815524,-0.08219434,0.004928901,-0.10618164,-0.07989919,-0.13568301
0.11304314,0.090077,-0.035158947,-0.17323223,-0.1332257,-0.15798375,0.02351017,-0.15910242
-0.074045904,-0.0049535134,-0.028939312,0.010943454,0.048120383,0.037003387,-0.1136087,-0.12998377
0.08014731,0.12489832,-0.09991579,-0.16549775,-0.08311644,-0.059183408,-0.14872113,-0.04359032
0.2939387,0.110884555,-0.14502174,-0.23906644,-0.23630443,-0.18436104,-0.31474468,-0.16223927
0.13332905,0.16136251,-0.09417948,-0.10456364,-0.12192617,-0.07709774,-0.117787175,-0.2156477
1.0885282,0.68458986,-0.8074471,-0.58728814,-0.86807734,-1.1734642,-1.3032202,-1.1784495
-0.047819596,0.14131713,-0.04535278,-0.092572875,-0.15136062,-0.11431483,-0.19742255,-0.03038006
-0.014038898,0.06679977,-0.09622999,-0.05738253,-0.15193787,-0.05885463,-0.086073264,-0.025813472
0.45623818,0.6101699,-0.402358,-0.4482342,-0.49953687,-0.46122438,-0.6825939,-0.3878019
0.35421723,0.5375059,-0.18395242,-0.3362357,-0.26927245,-0.34044933,-0.475631,-0.25995415
0.086545154,0.08285665,0.0062348703,-0.043767728,0.02869169,0.12445601,-0.08100623,-0.10404387
0.083281696,0.087401025,-0.073061824,-0.028600551,0.049424153,-0.039745968,0.027359407,0.08842562
0.32542336,0.2956821,-0.3002765,-0.41705495,-0.42563197,-0.3413777,-0.34661147,-0.355393
0.8528271,1.0564477,-0.94683725,-0.7712149,-0.7948723,-0.8617664,-0.831407,-1.0296214
0.116055645,0.27518415,-0.19112621,-0.1775377,-0.09667474,-0.1037479,-0.2525605,-0.24323042
0.15798151,0.0611399,-0.021948736,-0.03772964,-0.087305345,-0.084461935,-0.17221345,-0.019787492
0.6227417,0.5886007,-0.5817955,-0.62017787,-0.6326825,-0.55544716,-0.7679164,-0.70935786
0.08161535,0.07411808,-0.3479776,0.0113208685,-0.0068502133,-0.6288709,-0.33740446,-0.15592024
-0.012223815,0.015883937,-0.033384774,-0.0148115875,-0.07569777,0.12520343,0.27422917,0.01572797
0.1863552,0.08569824,-0.19253409,-0.11140848,-0.3071514,-0.09958282,-0.0757429,0.06619273
0.15102653,-0.036779918,-0.035416674,-0.08208142,-0.12379864,0.019769568,-0.027213218,-0.088123076
0.10759895,0.03515097,-0.065154664,-0.08572413,-0.16104394,-0.063201174,-0.18467349,-0.025326557
0.19345117,0.08090046,-0.080273554,-0.08845833,-0.06632237,-0.10953539,-0.08162735,-0.17597988
-0.09152393,-0.04474258,0.042077497,0.23992717,0.08748657,0.13284156,0.20816469,0.04805426
0.35359925,0.40710106,-0.28147823,-0.33203563,-0.37170973,-0.36951977,-0.35886374,-0.44830117
0.23486173,0.47095585,-0.3986267,-0.25142992,-0.24755554,-0.42850915,-0.29922476,-0.28791332
0.04497412,0.033858936,-0.22974658,0.002081981,-0.16463819,-0.044270467,-0.061023835,-0.034360245
0.041986376,0.07740385,-0.09727397,-0.11106665,-0.041899677,-0.06990697,-0.14879613,-0.05402901
0.22065412,0.04878081,-0.07516724,-0.21708761,-0.021393798,-0.047921456,-0.20379873,-0.12369936
0.65475976,0.60792917,-0.49600205,-0.641382,-0.6130021,-0.3596861,-0.823378,-0.7612935
0.0045873118,0.10657308,-0.08804633,-0.013379341,-0.04908033,-0.015996806,-0.20110086,-0.036738195
0.22471465,0.22270946,-0.10085018,-0.12395539,-0.18374018,-0.16389279,-0.29683775,-0.2375188
-0.021202754,-0.12929675,0.023619747,0.08693593,0.047514614,0.09678269,0.01402201,-0.08292941
0.3267742,0.34214154,-0.14481643,-0.316975,-0.20019798,-0.2155581,-0.27032098,-0.2923022
-0.12913002,-0.087755546,-0.023235738,0.017871134,0.122135565,-0.05180626,0.10615764,0.12151529
0.15620123,0.34098667,-0.24833436,-0.19755825,-0.44372243,-0.19692981,-0.06640799,-0.19278504
0.591828,0.63815194,-0.68327063,-0.53014874,-0.79160804,-0.50462854,-0.7851505,-0.5258227
-0.16705222,-0.14242232,0.2472653,0.18775567,0.13702841,0.15064278,0.21844256,0.09849761
-0.9191509,-0.6108469,0.9625883,0.74042076,0.7156183,0.663642,0.8565747,0.90382224
0.32712743,0.26134542,-0.33031765,-0.339348,-0.46058857,-0.3160906,-0.39478803,-0.3078416
-0.022427531,0.12688603,-0.054591697,0.06327671,0.0018934533,-0.035999596,0.13405359,-0.09938535
-0.08142131,-0.023469467,0.017175524,0.15484555,-0.039092958,-0.023660392,0.02087174,-0.016564755
0.24731515,0.27610892,-0.24972248,-0.37760165,-0.36102358,-0.36519215,-0.39820123,-0.25252345
0.495102,0.41254398,-0.39280528,-0.4533598,-0.53091323,-0.4621524,-0.391585,-0.5295888
0.4790361,0.3411624,-0.36998308,-0.36801404,-0.35259944,-0.35889518,-0.62511253,-0.3083913
